RawGenre,NormalizedGenre,Reason,ResolvedTrackCount,TSOccurrenceCount,ArtistOccurrenceCount
maa chehar,maa chehar,below_min_track_count,1,0,1
macedonian indie,macedonian indie,below_min_track_count,1,1,0
mafia,mafia,below_min_track_count,1,0,10
maga rap,maga rap,below_min_track_count,1,1,0
magyar mulatos,magyar mulatos,below_min_track_count,1,1,0
magyar musicalek,magyar musicalek,below_min_track_count,1,1,0
mahler,mahler,below_min_track_count,1,0,2
maimouna,maimouna,below_min_track_count,1,1,0
main chereographer,main chereographer,below_min_track_count,1,0,1
main vocal,main vocal,below_min_track_count,1,0,1
mainstage,mainstage,below_min_track_count,1,0,1
mainstream,mainstream,below_min_track_count,1,0,10
malayalam madh,malayalam madh,below_min_track_count,1,1,0
malaysia rock band,malaysia rock band,below_min_track_count,1,0,1
malaysian tamil pop,malaysian tamil pop,below_min_track_count,1,1,0
malian blues,malian blues,below_min_track_count,1,1,0
malka,malka,below_min_track_count,1,0,1
mangan,mangan,below_min_track_count,1,0,1
manhattan original mix,manhattan original mix,below_min_track_count,1,0,2
manitoba country,manitoba country,below_min_track_count,1,1,0
mans orchestra,mans orchestra,below_min_track_count,1,1,0
mantra,mantra,below_min_track_count,1,1,0
many albums,many albums,below_min_track_count,1,0,1
many men,many men,below_min_track_count,1,0,1
marek janowski,marek janowski,below_min_track_count,1,0,2
marijuana,marijuana,below_min_track_count,1,0,2
massive attack,massive attack,below_min_track_count,1,0,1
mastering engineer,mastering engineer,below_min_track_count,1,0,2
masterpiece,masterpiece,below_min_track_count,1,0,1
matt and kim,matt and kim,below_min_track_count,1,0,1
media music,media music,below_min_track_count,1,0,2
mega funk,mega funk,below_min_track_count,1,1,0
melancholic metal,melancholic metal,below_min_track_count,1,0,1
mellow,mellow,below_min_track_count,1,0,1
merindang ke bintang,merindang ke bintang,below_min_track_count,1,0,1
messianic praise,messianic praise,below_min_track_count,1,1,0
mestissatge,mestissatge,below_min_track_count,1,1,0
metal colombiano,metal colombiano,below_min_track_count,1,1,0
metal cover,metal cover,below_min_track_count,1,1,0
metal mineiro,metal mineiro,below_min_track_count,1,1,0
metalcholic,metalcholic,below_min_track_count,1,0,1
mewati gharana,mewati gharana,below_min_track_count,1,0,1
mexican pop punk,mexican pop punk,below_min_track_count,1,1,0
mexican rock-and-roll,mexican rock-and-roll,below_min_track_count,1,1,0
mezcal,mezcal,below_min_track_count,1,0,1
miami,miami,below_min_track_count,1,0,1
miami beach,miami beach,below_min_track_count,1,0,1
miami vice,miami vice,below_min_track_count,1,0,1
michie one,michie one,below_min_track_count,1,0,1
micromontage,micromontage,below_min_track_count,1,0,2
microsound,microsound,below_min_track_count,1,0,13
middle eastern,middle eastern,below_min_track_count,1,0,1
middle eastern traditions,middle eastern traditions,below_min_track_count,1,0,1
midwest,midwest,below_min_track_count,1,0,2
midwestern hip hop,midwestern hip hop,below_min_track_count,1,0,1
midwestern hip-hop,midwestern hip-hop,below_min_track_count,1,0,2
mierda,mierda,below_min_track_count,1,0,8
milan,milan,below_min_track_count,1,0,2
militant satanism,militant satanism,below_min_track_count,1,0,7
military rap,military rap,below_min_track_count,1,1,0
millennium,millennium,below_min_track_count,1,0,1
mindscraper,mindscraper,below_min_track_count,1,0,1
mine,mine,below_min_track_count,1,0,1
miniaturk,miniaturk,below_min_track_count,1,0,1
minimal experimental house electro,minimal experimental house electro,below_min_track_count,1,0,2
minimal tech,minimal tech,below_min_track_count,1,0,1
mittelalter,mittelalter,below_min_track_count,1,0,2
mittelalter rock,mittelalter rock,below_min_track_count,1,0,1
moby,moby,below_min_track_count,1,0,1
mod revival,mod revival,below_min_track_count,1,1,3
modal music,modal music,below_min_track_count,1,0,1
model,model,below_min_track_count,1,0,6
modern cello,modern cello,below_min_track_count,1,1,0
modern dancehall,modern dancehall,below_min_track_count,1,0,1
modern downshift,modern downshift,below_min_track_count,1,1,0
modern funk,modern funk,below_min_track_count,1,1,0
modern jazz,modern jazz,below_min_track_count,1,0,1
modern southern rock,modern southern rock,below_min_track_count,1,1,0
mohamed mood,mohamed mood,below_min_track_count,1,0,1
mohit choudhary,mohit choudhary,below_min_track_count,1,0,2
moksha,moksha,below_min_track_count,1,0,2
moksha recordings,moksha recordings,below_min_track_count,1,0,2
moloko,moloko,below_min_track_count,1,0,1
money tree,money tree,below_min_track_count,1,0,1
montag,montag,below_min_track_count,1,0,1
montreal,montreal,below_min_track_count,1,0,21
moody blues,moody blues,below_min_track_count,1,0,1
moog,moog,below_min_track_count,1,0,1
moroccan rock,moroccan rock,below_min_track_count,1,1,0
mossel,mossel,below_min_track_count,1,0,1
mossel ft. niyola,mossel ft. niyola,below_min_track_count,1,0,1
mossel x niyola,mossel x niyola,below_min_track_count,1,0,1
motion,motion,below_min_track_count,1,0,1
motion picture actors and actresses,motion picture actors and actresses,below_min_track_count,1,0,1
motion picture music,motion picture music,below_min_track_count,1,0,1
move any mountain,move any mountain,below_min_track_count,1,0,2
mr. marley & zacky man,mr. marley & zacky man,below_min_track_count,1,0,4
mrc,mrc,below_min_track_count,1,0,2
multimedia,multimedia,below_min_track_count,1,0,1
multiple vgmdb profiles,multiple vgmdb profiles,below_min_track_count,1,0,15
munich electronic,munich electronic,below_min_track_count,1,1,0
music hall,music hall,below_min_track_count,1,1,5
music of latin america,music of latin america,below_min_track_count,1,0,1
music trade,music trade,below_min_track_count,1,0,2
musica campechana,musica campechana,below_min_track_count,1,1,0
musica de fondo,musica de fondo,below_min_track_count,1,1,0
musica etnica,musica etnica,below_min_track_count,1,1,0
musica gaucha,musica gaucha,below_min_track_count,1,1,0
musica goiana,musica goiana,below_min_track_count,1,1,0
musica infantil,musica infantil,below_min_track_count,1,1,0
musica jibara,musica jibara,below_min_track_count,1,1,0
musica juiz-forana,musica juiz-forana,below_min_track_count,1,1,0
musica llanera,musica llanera,below_min_track_count,1,1,0
musica mocambicana,musica mocambicana,below_min_track_count,1,1,0
musica oaxaquena,musica oaxaquena,below_min_track_count,1,1,0
musica paraibana,musica paraibana,below_min_track_count,1,1,0
musica per bambini,musica per bambini,below_min_track_count,1,1,0
musica pitiusa,musica pitiusa,below_min_track_count,1,1,0
musica sarda,musica sarda,below_min_track_count,1,0,1
musica tabasquena,musica tabasquena,below_min_track_count,1,1,0
musica triste brasileira,musica triste brasileira,below_min_track_count,1,1,0
musical artist,musical artist,below_min_track_count,1,0,2
musical parody,musical parody,below_min_track_count,1,0,3
musicologist,musicologist,below_min_track_count,1,0,1
musiikkia lapista,musiikkia lapista,below_min_track_count,1,1,0
musikkorps,musikkorps,below_min_track_count,1,1,0
musique acadienne,musique acadienne,below_min_track_count,1,1,0
musique comorienne,musique comorienne,below_min_track_count,1,1,0
musique mariage algerien,musique mariage algerien,below_min_track_count,1,1,0
musiques du monde,musiques du monde,below_min_track_count,1,0,1
muslim,muslim,below_min_track_count,1,0,3
muzica copii,muzica copii,below_min_track_count,1,1,0
muzica romaneasca,muzica romaneasca,below_min_track_count,1,0,10
my favolite,my favolite,below_min_track_count,1,0,1
mythology,mythology,below_min_track_count,1,0,1
naayi koomi,naayi koomi,below_min_track_count,1,0,1
naim edge,naim edge,below_min_track_count,1,0,1
napoleon da legend,napoleon da legend,below_min_track_count,1,0,1
napoleondalegend,napoleondalegend,below_min_track_count,1,0,1
narodna muzika,narodna muzika,below_min_track_count,1,1,0
narrator of audiobooks,narrator of audiobooks,below_min_track_count,1,0,1
nasime vasl,nasime vasl,below_min_track_count,1,0,1
native american contemporary,native american contemporary,below_min_track_count,1,1,0
native american hip hop,native american hip hop,below_min_track_count,1,1,0
native american traditional,native american traditional,below_min_track_count,1,1,0
nature recordings,nature recordings,below_min_track_count,1,0,2
navidad,navidad,below_min_track_count,1,0,8
nawuni yiko,nawuni yiko,below_min_track_count,1,0,1
nazi rockers fuck off,nazi rockers fuck off,below_min_track_count,1,0,1
nd and eband,nd and eband,below_min_track_count,1,0,1
ndandeband,ndandeband,below_min_track_count,1,0,1
ndl,ndl,below_min_track_count,1,0,1
neapolitan funk,neapolitan funk,below_min_track_count,1,1,0
necrotrap,necrotrap,below_min_track_count,1,1,0
neo-classical metal,neo-classical metal,below_min_track_count,1,0,4
neo-disco,neo-disco,below_min_track_count,1,0,2
neo-manele,neo-manele,below_min_track_count,1,1,0
neo-trance,neo-trance,below_min_track_count,1,0,2
neoclassical dark wave,neoclassical dark wave,below_min_track_count,1,0,2
neoclassicism,neoclassicism,below_min_track_count,1,0,1
neon pop,neon pop,below_min_track_count,1,0,2
neosoul,neosoul,below_min_track_count,1,0,1
neotango,neotango,below_min_track_count,1,0,1
nepalese acoustic rock,nepalese acoustic rock,below_min_track_count,1,0,1
nervous breakdown,nervous breakdown,below_min_track_count,1,0,2
never been to spain,never been to spain,below_min_track_count,1,0,1
new beat fund,new beat fund,below_min_track_count,1,0,1
new brunswick indie,new brunswick indie,below_min_track_count,1,1,0
new comedy,new comedy,below_min_track_count,1,1,0
new england americana,new england americana,below_min_track_count,1,1,0
new flamenco,new flamenco,below_min_track_count,1,0,15
new italo disco,new italo disco,below_min_track_count,1,1,0
new jack smooth,new jack smooth,below_min_track_count,1,1,0
new jersey indie,new jersey indie,below_min_track_count,1,1,0
new nostalgia,new nostalgia,below_min_track_count,1,0,2
new orleans blues,new orleans blues,below_min_track_count,1,0,12
new orleans funk,new orleans funk,below_min_track_count,1,1,0
new pop,new pop,below_min_track_count,1,0,1
new wave of screamo,new wave of screamo,below_min_track_count,1,1,0
new york city,new york city,below_min_track_count,1,0,1
newcastle nsw indie,newcastle nsw indie,below_min_track_count,1,1,0
neyo,neyo,below_min_track_count,1,0,1
nguyen nhut minh,nguyen nhut minh,below_min_track_count,1,0,1
nickelodeon,nickelodeon,below_min_track_count,1,0,2
nightrun,nightrun,below_min_track_count,1,1,0
ninjas,ninjas,below_min_track_count,1,0,6
nintendo,nintendo,below_min_track_count,1,0,1
nizhniy tagil,nizhniy tagil,below_min_track_count,1,0,1
nnm,nnm,below_min_track_count,1,0,1
noodletherapper,noodletherapper,below_min_track_count,1,0,1
north americana,north americana,below_min_track_count,1,0,3
north carolina emo,north carolina emo,below_min_track_count,1,1,0
north dakota,north dakota,below_min_track_count,1,0,5
noruega,noruega,below_min_track_count,1,0,2
norwegian black metal,norwegian black metal,below_min_track_count,1,1,0
norwegian composer,norwegian composer,below_min_track_count,1,0,3
norwegian conductor,norwegian conductor,below_min_track_count,1,0,1
norwegian contemporary jazz,norwegian contemporary jazz,below_min_track_count,1,1,0
norwegian gospel,norwegian gospel,below_min_track_count,1,1,0
norwegian metal,norwegian metal,below_min_track_count,1,1,0
norwegian pianist,norwegian pianist,below_min_track_count,1,0,2
norwegian poet,norwegian poet,below_min_track_count,1,0,1
norwegian space disco,norwegian space disco,below_min_track_count,1,1,0
nostalgia,nostalgia,below_min_track_count,1,0,2
nothing personal,nothing personal,below_min_track_count,1,0,1
nottingham,nottingham,below_min_track_count,1,0,1
ns ha noi,ns ha noi,below_min_track_count,1,0,23
ns metal,ns metal,below_min_track_count,1,0,1
nu gaze,nu gaze,below_min_track_count,1,0,1
nu-gaze,nu-gaze,below_min_track_count,1,0,1
nueva ola chilena,nueva ola chilena,below_min_track_count,1,1,0
nuevo,nuevo,below_min_track_count,1,0,8
nuevo folklore argentino,nuevo folklore argentino,below_min_track_count,1,1,0
nuevo folklore mexicano,nuevo folklore mexicano,below_min_track_count,1,1,0
nuevo tango,nuevo tango,below_min_track_count,1,0,3
nyu myujikku,nyu myujikku,below_min_track_count,1,0,8
nz folk,nz folk,below_min_track_count,1,1,0
nz gangsta rap,nz gangsta rap,below_min_track_count,1,1,0
oakland,oakland,below_min_track_count,1,0,2
oakland indie,oakland indie,below_min_track_count,1,1,0
oberheim,oberheim,below_min_track_count,1,0,1
oberkrainer,oberkrainer,below_min_track_count,1,0,1
oc rap,oc rap,below_min_track_count,1,1,0
occult,occult,below_min_track_count,1,0,6
oceania soundtrack,oceania soundtrack,below_min_track_count,1,1,0
ock,ock,below_min_track_count,1,0,10
oeteldonk,oeteldonk,below_min_track_count,1,1,0
okc indie,okc indie,below_min_track_count,1,1,0
oklahoma,oklahoma,below_min_track_count,1,0,9
old school ebm,old school ebm,below_min_track_count,1,1,0
old school rap,old school rap,below_min_track_count,1,0,12
old school romance,old school romance,below_min_track_count,1,0,1
old-school rave,old-school rave,below_min_track_count,1,0,1
one little indian,one little indian,below_min_track_count,1,0,2
one love family,one love family,below_min_track_count,1,0,4
one step away,one step away,below_min_track_count,1,0,1
onitpr,onitpr,below_min_track_count,1,0,2
operatic,operatic,below_min_track_count,1,0,1
operatic metal,operatic metal,below_min_track_count,1,0,19
orchestral metal,orchestral metal,below_min_track_count,1,0,1
organic ambient,organic ambient,below_min_track_count,1,0,1
orgcore,orgcore,below_min_track_count,1,1,0
oriental metal,oriental metal,below_min_track_count,1,1,0
orquesta tropical,orquesta tropical,below_min_track_count,1,1,0
orthodox chant,orthodox chant,below_min_track_count,1,1,0
orthodox jewish,orthodox jewish,below_min_track_count,1,0,2
orthodox pop,orthodox pop,below_min_track_count,1,0,4
oscar,oscar,below_min_track_count,1,0,1
otras canciones,otras canciones,below_min_track_count,1,0,3
pachanga,pachanga,below_min_track_count,1,0,15
pagode gospel,pagode gospel,below_min_track_count,1,1,1
pain,pain,below_min_track_count,1,0,1
painter,painter,below_min_track_count,1,0,4
paisley underground,paisley underground,below_min_track_count,1,1,2
pama international,pama international,below_min_track_count,1,0,1
panamanian electronic,panamanian electronic,below_min_track_count,1,0,1
panjabi,panjabi,below_min_track_count,1,0,1
parisian,parisian,below_min_track_count,1,0,1
parranda,parranda,below_min_track_count,1,0,8
partiendome el alma,partiendome el alma,below_min_track_count,1,0,2
pas fini,pas fini,below_min_track_count,1,0,3
paul mccartney,paul mccartney,below_min_track_count,1,0,1
paul schroeder,paul schroeder,below_min_track_count,1,0,1
paul-simon,paul-simon,below_min_track_count,1,0,3
penis music,penis music,below_min_track_count,1,0,1
percussion,percussion,below_min_track_count,1,0,2
pernambuco,pernambuco,below_min_track_count,1,0,1
persian alternative,persian alternative,below_min_track_count,1,0,1
persian hip hop,persian hip hop,below_min_track_count,1,1,0
persian neo-traditional,persian neo-traditional,below_min_track_count,1,1,0
persian sad rap,persian sad rap,below_min_track_count,1,1,0
persian traditional music,persian traditional music,below_min_track_count,1,0,1
pet calming,pet calming,below_min_track_count,1,1,0
pharaohgamo,pharaohgamo,below_min_track_count,1,0,1
philharmonic orchestra,philharmonic orchestra,below_min_track_count,1,0,1
philly drill,philly drill,below_min_track_count,1,1,0
phoenix indie,phoenix indie,below_min_track_count,1,1,0
phone skit,phone skit,below_min_track_count,1,0,4
phonk house,phonk house,below_min_track_count,1,0,3
phorever people,phorever people,below_min_track_count,1,0,2
